 * Running on http://0.0.0.0:4000/ (Press CTRL+C to quit)
 * Restarting with stat
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:09] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:10] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:10] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:10] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:10] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:10] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:10] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:10] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:10] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:10] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:10] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:20:12] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
